X,Y,ID,Longitude,Latitude
564206.596084564,846392.592626955,"170",-8.417845024,7.656729994
564924.719879832,846241.559937589,"171",-8.411335973,7.655355027
561505.06869049,842533.74214834,"172",-8.4423839673,7.6218580082
562069.108331055,843082.602794909,"173",-8.4372639656,7.6268159878
561717.408601878,842785.419674944,"174",-8.440455962,7.6241320185
561832.063324891,842827.138369261,"175",-8.4394160192,7.6245080307
561946.781164321,842827.28743317,"176",-8.4383759927,7.6245080307
562115.173252518,841419.362386329,"177",-8.4368659928,7.6117709745
561264.551252508,840167.78255412,"178",-8.4445920121,7.6004600152
561358.292380921,840271.716432272,"179",-8.4437409975,7.6013990398
563907.039780249,843929.901364035,"180",-8.420591019,7.63445802
563873.750914784,844161.355902825,"181",-8.4208900016,7.6365519874
563779.655800362,847529.738868484,"182",-8.4217020404,7.6670209598
565887.470337886,846176.436102811,"183",-8.402607981,7.654753961
563958.747781563,847388.691686819,"184",-8.420079975,7.665742971
561728.917112058,839770.936030785,"185",-8.4403869789,7.596865017
